DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Romania,2017,27.43,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Romania,2018,27.84,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Romania,2019,25.59,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Romania,2020,25.91,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Romania,2021,26.17,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Romania,2022,24.05,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Romania,2023,21.21,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Romania,2024,20.19,p,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Romania,2025,19.52,p,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Sweden,2014,145.80,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Sweden,2015,152.28,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Sweden,2016,156.80,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Sweden,2017,161.93,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Sweden,2018,161.37,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Sweden,2019,161.23,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Sweden,2020,172.68,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Sweden,2021,170.85,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Sweden,2022,165.04,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Sweden,2023,155.54,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Sweden,2024,148.32,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Sweden,2025,150.36,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovenia,2014,46.37,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovenia,2015,45.87,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovenia,2016,45.32,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovenia,2017,45.61,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovenia,2018,45.45,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovenia,2019,44.83,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovenia,2020,43.08,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovenia,2021,42.37,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovenia,2022,41.38,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovenia,2023,39.52,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovenia,2024,40.37,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovakia,2014,54.52,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovakia,2015,58.20,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovakia,2016,63.56,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovakia,2017,67.67,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovakia,2018,67.99,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovakia,2019,70.12,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovakia,2020,70.84,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovakia,2021,72.46,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovakia,2022,72.00,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovakia,2023,69.24,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Slovakia,2024,67.50,,
