DATAFLOW,LAST UPDATE,freq,unit,direct,na_item,sector,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Sweden,2021,25913,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Sweden,2022,27356,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Sweden,2023,28356,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Sweden,2024,29477,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Sweden,2025,30271,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovenia,2014,15453,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovenia,2015,15745,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovenia,2016,16273,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovenia,2017,17091,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovenia,2018,17920,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovenia,2019,18898,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovenia,2020,19805,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovenia,2021,21183,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovenia,2022,22862,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovenia,2023,24075,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovenia,2024,25163,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovakia,2014,14288,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovakia,2015,14957,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovakia,2016,14076,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovakia,2017,14054,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovakia,2018,14747,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovakia,2019,15465,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovakia,2020,16584,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovakia,2021,17833,b,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovakia,2022,18783,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovakia,2023,20223,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Slovakia,2024,21532,,
