DATAFLOW,LAST UPDATE,freq,unit,co_nco,sector,finpos,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,1995,42.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,1996,43.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,1997,43.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,1998,42.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,1999,44.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2000,45.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2001,45.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2002,46.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2003,46.9,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2004,47.9,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2005,52.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2006,52.7,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2007,51.9,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2008,52.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2009,53.7,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2010,54.8,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2011,53.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2012,52.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2013,51.7,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2014,51.6,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2015,51.3,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2016,51.0,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2017,50.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2018,49.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2019,49.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2020,52.8,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2021,51.7,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2022,48.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2023,44.6,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2024,42.9,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Austria,2025,41.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,1995,37.8,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,1996,39.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,1997,40.3,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,1998,41.7,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,1999,42.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2000,40.8,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2001,39.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2002,39.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2003,39.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2004,40.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2005,43.3,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2006,45.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2007,47.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2008,49.9,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2009,52.1,b,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2010,53.0,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2011,54.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2012,54.8,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2013,55.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2014,57.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2015,58.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2016,58.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2017,59.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2018,59.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2019,60.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2020,64.9,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2021,62.6,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2022,59.3,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2023,56.6,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2024,56.3,p,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Belgium,2025,56.4,p,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,1995,0.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,1996,0.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,1997,0.9,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,1998,1.8,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,1999,2.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2000,2.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2001,3.3,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2002,4.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2003,7.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2004,11.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2005,15.9,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2006,19.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2007,25.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2008,29.7,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2009,29.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2010,28.6,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2011,26.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2012,25.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2013,25.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2014,25.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2015,23.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2016,22.6,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2017,22.6,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2018,23.0,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2019,23.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2020,24.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2021,23.7,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2022,22.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2023,23.6,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2024,25.6,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Bulgaria,2025,28.0,p,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,1995,62.9,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,1996,66.0,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,1997,69.0,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,1998,70.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,1999,77.0,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2000,77.7,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2001,75.0,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2002,74.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2003,69.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2004,73.3,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2005,90.6,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2006,91.9,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2007,98.2,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2008,104.0,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2009,113.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2010,118.0,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2011,121.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2012,127.5,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2013,130.3,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2014,132.6,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2015,128.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2016,117.8,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2017,106.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2018,96.6,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2019,86.6,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2020,89.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2021,79.8,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2022,69.0,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2023,62.3,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2024,57.4,p,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Cyprus,2025,54.2,p,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Czechia,1995,10.0,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Czechia,1996,7.7,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Czechia,1997,7.7,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Czechia,1998,6.9,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Czechia,1999,7.3,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Czechia,2000,7.7,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Czechia,2001,8.1,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Czechia,2002,10.7,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Czechia,2003,11.4,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Czechia,2004,13.8,,
ESTAT:TIPSPD22(1.0),10/09/26 11:00:00,Annual,Percentage of gross domestic product (GDP),Consolidated,Households; non-profit institutions serving households,Liabilities,"Securities other than shares, loans",Czechia,2005,16.4,,
